date,DEC,CDI,usd,ibov
2014-11-05,4325.36,1114.24,225.42,517.22
2014-11-06,4279.97,1114.70,226.82,507.00
2014-11-07,4305.00,1115.17,230.37,512.64
2014-11-10,4279.10,1115.64,227.41,507.85
2014-11-11,4276.42,1116.10,229.68,505.43
2014-11-12,4296.05,1116.57,228.84,510.29
2014-11-13,4297.69,1117.03,230.41,499.38
2014-11-14,4282.18,1117.50,234.09,498.67
2014-11-17,4240.36,1117.97,233.18,493.70
2014-11-18,4248.75,1118.43,232.58,501.45
2014-11-19,4303.85,1118.90,231.52,514.37
2014-11-20,4304.74,1119.37,227.94,514.37
2014-11-21,4381.79,1119.83,227.42,540.20
2014-11-24,4381.65,1120.30,226.44,533.67
2014-11-25,4367.30,1120.77,226.04,535.16
2014-11-26,4356.49,1121.24,224.84,530.71
2014-11-27,4374.28,1121.70,224.50,527.08
2014-11-28,4391.11,1122.17,229.30,527.10
2014-12-01,4247.44,1122.64,229.50,503.53
2014-12-02,4217.61,1123.11,229.86,497.13
2014-12-03,4244.29,1123.57,229.35,503.95
2014-12-04,4223.50,1124.06,231.05,495.34
2014-12-05,4225.79,1124.55,231.87,500.79
2014-12-08,4155.97,1125.04,232.18,484.24
2014-12-09,4110.17,1125.53,233.01,483.46
2014-12-10,4082.06,1126.02,232.25,477.25
2014-12-11,4087.61,1126.51,235.30,480.26
2014-12-12,3982.06,1127.00,237.87,462.35
2014-12-15,3925.32,1127.49,239.29,452.88
2014-12-16,3922.75,1127.98,245.44,452.77
2014-12-17,3998.16,1128.47,244.03,469.21
2014-12-18,3996.25,1128.96,238.93,467.11
2014-12-19,4027.68,1129.46,237.22,478.23
2014-12-22,4036.86,1129.95,237.59,482.76
2014-12-23,4088.83,1130.44,239.81,490.17
2014-12-24,4086.36,1130.93,240.32,490.17
2014-12-26,4071.54,1131.42,240.14,482.99
2014-12-29,4089.01,1131.91,239.88,487.31
2014-12-30,4072.24,1132.41,237.90,481.67
2014-12-31,4073.20,1132.90,237.90,481.67
2015-01-02,3980.31,1133.39,241.19,467.27
2015-01-05,3898.72,1133.88,242.79,457.68
2015-01-06,3901.52,1134.38,242.03,462.34
2015-01-07,3990.05,1134.87,240.10,476.42
2015-01-08,4005.83,1135.36,241.10,481.05
2015-01-09,3954.26,1135.85,238.09,470.43
2015-01-12,3907.40,1136.35,238.02,463.68
2015-01-13,3905.16,1136.84,237.21,462.73
2015-01-14,3912.69,1137.34,234.86,458.92
2015-01-15,3947.79,1137.83,233.96,462.59
2015-01-16,4003.93,1138.32,234.60,472.12
2015-01-19,3927.92,1138.82,235.05,460.01
2015-01-20,3929.01,1139.31,235.08,461.14
2015-01-21,3987.31,1139.81,232.58,474.13
2015-01-22,3990.77,1140.33,230.67,476.23
2015-01-23,3993.61,1140.84,231.58,469.80
2015-01-26,3962.52,1141.36,232.57,467.89
2015-01-27,3938.18,1141.87,231.16,468.03
2015-01-28,3919.16,1142.39,231.05,459.39
2015-01-29,3932.24,1142.91,232.51,460.05
2015-01-30,3904.16,1143.43,238.45,451.81
2015-02-02,3933.43,1143.94,240.88,458.97
2015-02-03,3978.24,1144.46,242.36,471.61
2015-02-04,4002.11,1144.98,243.15,474.87
2015-02-05,4020.32,1145.50,245.28,474.21
2015-02-06,3979.03,1146.02,247.57,469.97
2015-02-09,4007.16,1146.54,249.65,475.65
2015-02-10,3988.61,1147.06,251.46,467.25
2015-02-11,3980.45,1147.58,255.94,464.64
2015-02-12,3968.52,1148.10,256.38,477.09
2015-02-13,4011.62,1148.62,254.29,487.72
2015-02-16,4011.62,1148.62,254.29,487.72
2015-02-17,4011.62,1148.62,254.29,487.72
2015-02-18,4043.55,1149.14,254.64,493.93
2015-02-19,4048.49,1149.66,255.67,494.07
2015-02-20,4073.26,1150.18,257.06,493.52
2015-02-23,4066.04,1150.70,258.05,493.93
2015-02-24,4084.18,1151.22,256.60,499.65
2015-02-25,4102.30,1151.74,256.57,499.05
2015-02-26,4113.01,1152.26,257.30,498.56
2015-02-27,4063.49,1152.79,257.79,496.85
2015-03-02,4044.00,1153.31,256.65,491.43
2015-03-03,4053.81,1153.83,260.20,494.16
2015-03-04,4085.97,1154.35,266.94,486.11
2015-03-05,4102.06,1154.90,268.08,485.12
2015-03-06,4097.65,1155.44,271.97,481.42
2015-03-09,4070.62,1155.98,277.81,473.71
2015-03-10,4027.44,1156.53,280.33,465.16
2015-03-11,4063.54,1157.07,279.10,471.06
2015-03-12,4114.72,1157.62,279.18,470.81
2015-03-13,4124.02,1158.16,288.97,468.07
2015-03-16,4145.11,1158.71,288.91,470.51
2015-03-17,4212.29,1159.26,292.73,484.35
2015-03-18,4271.62,1159.80,291.25,496.30
2015-03-19,4281.30,1160.35,292.36,490.78
2015-03-20,4317.38,1160.89,290.40,500.54
2015-03-23,4280.72,1161.44,284.82,499.98
2015-03-24,4281.83,1161.99,280.43,496.11
2015-03-25,4317.49,1162.54,281.92,499.50
2015-03-26,4260.10,1163.09,285.85,487.18
2015-03-27,4225.94,1163.63,288.93,482.51
2015-03-30,4303.65,1164.18,291.99,493.58
2015-03-31,4297.47,1164.73,287.33,492.68
2015-04-01,4338.71,1165.28,282.63,503.96
2015-04-02,4378.12,1165.83,282.06,511.68
2015-04-03,4378.12,1165.83,282.06,511.68
2015-04-06,4418.61,1166.38,276.99,517.60
2015-04-07,4405.45,1166.93,279.72,517.52
2015-04-08,4399.12,1167.48,276.17,516.87
2015-04-09,4394.47,1168.03,272.87,518.22
2015-04-10,4428.18,1168.58,275.83,522.19
2015-04-13,4436.21,1169.13,277.75,522.43
2015-04-14,4425.57,1169.68,276.58,519.95
2015-04-15,4436.63,1170.23,274.80,528.97
2015-04-16,4392.79,1170.78,270.93,526.62
2015-04-17,4395.32,1171.33,273.57,519.69
2015-04-20,4381.09,1171.88,272.93,517.83
2015-04-21,4381.09,1171.88,272.93,517.83
2015-04-22,4388.67,1172.43,270.36,526.07
2015-04-23,4429.70,1172.99,269.45,536.35
2015-04-24,4443.68,1173.54,266.41,545.12
2015-04-27,4373.67,1174.09,261.85,534.91
2015-04-28,4347.72,1174.65,259.23,537.58
2015-04-29,4320.53,1175.20,263.10,532.89
2015-04-30,4344.42,1175.77,268.12,541.60
2015-05-01,4344.42,1175.77,268.12,541.60
2015-05-04,4431.29,1176.35,275.45,552.43
2015-05-05,4431.28,1176.93,274.30,559.15
2015-05-06,4345.68,1177.50,272.46,550.02
2015-05-07,4322.54,1178.08,272.47,548.27
2015-05-08,4317.67,1178.66,268.39,550.46
2015-05-11,4323.81,1179.23,270.26,550.92
2015-05-12,4302.41,1179.81,272.18,547.02
2015-05-13,4309.61,1180.39,269.62,542.98
2015-05-14,4330.29,1180.97,268.98,545.71
2015-05-15,4376.07,1181.54,267.75,551.42
2015-05-18,4375.99,1182.12,270.00,541.36
2015-05-19,4333.74,1182.70,271.24,534.56
2015-05-20,4323.06,1183.28,271.80,528.81
2015-05-21,4336.22,1183.86,271.34,530.84
2015-05-22,4327.77,1184.44,274.55,523.76
2015-05-25,4316.06,1185.02,279.55,526.00
2015-05-26,4277.84,1185.60,280.80,516.56
2015-05-27,4316.78,1186.18,284.28,522.40
2015-05-28,4306.32,1186.76,284.35,519.90
2015-05-29,4269.26,1187.34,284.71,508.19
2015-06-01,4267.53,1187.92,284.72,510.80
2015-06-02,4327.22,1188.51,281.62,522.40
2015-06-03,4302.25,1189.09,279.30,515.53
2015-06-04,4302.25,1189.09,279.30,515.53
2015-06-05,4284.41,1189.69,283.78,510.24
2015-06-08,4294.03,1190.29,279.36,508.66
2015-06-09,4285.30,1190.90,277.57,508.72
2015-06-10,4275.65,1191.50,276.25,518.94
2015-06-11,4242.62,1192.11,282.26,517.13
2015-06-12,4214.36,1192.71,278.61,513.84
2015-06-15,4176.33,1193.32,277.98,511.82
2015-06-16,4150.03,1193.92,278.39,517.26
2015-06-17,4110.09,1194.53,277.55,512.89
2015-06-18,4100.30,1195.14,272.92,522.42
2015-06-19,4096.50,1195.74,275.75,517.71
2015-06-22,4134.13,1196.35,275.48,518.81
2015-06-23,4144.80,1196.96,278.03,517.93
2015-06-24,4114.92,1197.56,276.35,518.61
2015-06-25,4094.09,1198.17,277.81,512.18
2015-06-26,4097.40,1198.78,280.08,520.29
2015-06-29,4055.48,1199.39,281.15,510.63
2015-06-30,4054.82,1200.00,277.89,511.27
2015-07-01,4056.97,1200.61,279.36,508.16
2015-07-02,4077.15,1201.22,279.20,511.52
2015-07-03,4043.29,1201.83,280.08,505.87
2015-07-06,4009.62,1202.44,281.51,502.30
2015-07-07,4014.59,1203.05,284.90,504.17
2015-07-08,3986.86,1203.66,289.14,498.76
2015-07-09,3989.43,1204.27,288.07,498.76
2015-07-10,4021.54,1204.88,285.69,506.55
2015-07-13,4030.29,1205.49,282.97,511.65
2015-07-14,4045.19,1206.10,279.71,512.80
2015-07-15,4048.08,1206.71,282.42,509.55
2015-07-16,4044.20,1207.33,281.01,511.16
2015-07-17,4032.08,1207.94,285.11,504.15
2015-07-20,3984.34,1208.55,287.94,497.01
2015-07-21,3966.38,1209.17,284.94,495.80
2015-07-22,3914.98,1209.78,287.45,490.42
2015-07-23,3885.85,1210.39,294.22,479.73
2015-07-24,3838.96,1211.01,297.84,474.33
2015-07-27,3818.40,1211.62,300.56,469.42
2015-07-28,3839.36,1212.24,302.87,477.76
2015-07-29,3854.67,1212.85,299.32,483.96
2015-07-30,3844.45,1213.49,301.41,480.61
2015-07-31,3914.89,1214.13,303.99,489.92
2015-08-03,3910.86,1214.76,308.33,482.93
2015-08-04,3893.13,1215.40,310.57,482.16
2015-08-05,3917.83,1216.04,312.15,484.37
2015-08-06,3899.51,1216.67,316.59,481.71
2015-08-07,3856.97,1217.31,315.10,467.90
2015-08-10,3881.79,1217.95,312.66,475.37
2015-08-11,3860.62,1218.59,312.81,472.66
2015-08-12,3835.71,1219.23,311.92,466.08
2015-08-13,3835.86,1219.87,314.14,462.43
2015-08-14,3809.39,1220.51,311.34,457.60
2015-08-17,3819.10,1221.15,311.20,454.80
2015-08-18,3796.78,1221.79,311.79,457.04
2015-08-19,3740.89,1222.43,312.13,448.74
2015-08-20,3676.55,1223.07,311.25,449.33
2015-08-21,3640.65,1223.71,312.55,440.37
2015-08-24,3542.38,1224.36,317.90,427.05
2015-08-25,3543.20,1225.00,316.57,429.05
2015-08-26,3637.53,1225.64,325.36,443.44
2015-08-27,3731.82,1226.28,318.45,459.59
2015-08-28,3701.04,1226.93,320.56,454.18
2015-08-31,3667.80,1227.57,326.62,449.09
2015-09-01,3633.67,1228.22,328.93,438.04
2015-09-02,3663.96,1228.86,334.21,447.53
2015-09-03,3703.07,1229.50,338.20,456.22
2015-09-04,3703.20,1230.15,340.22,447.86
2015-09-08,3720.19,1230.79,340.60,450.41
2015-09-09,3720.83,1231.44,339.18,449.40
2015-09-10,3700.82,1232.09,346.60,447.92
2015-09-11,3728.70,1232.73,346.60,446.93
2015-09-14,3755.99,1233.38,346.20,455.41
2015-09-15,3741.53,1234.03,345.71,456.21
2015-09-16,3797.72,1234.67,343.65,467.67
2015-09-17,3806.51,1235.32,348.60,467.65
2015-09-18,3776.87,1235.97,349.49,455.25
2015-09-21,3718.31,1236.62,356.66,448.76
2015-09-22,3700.81,1237.27,362.07,445.62
2015-09-23,3681.39,1237.92,367.59,436.72
2015-09-24,3626.94,1238.57,375.72,436.25
2015-09-25,3581.26,1239.22,353.60,431.81
2015-09-28,3536.95,1239.87,359.15,423.39
2015-09-29,3532.92,1240.52,368.76,425.07
2015-09-30,3559.03,1241.17,355.84,434.01
2015-10-01,3540.32,1241.82,356.42,436.46
2015-10-02,3580.29,1242.47,358.35,453.02
2015-10-05,3607.15,1243.12,350.57,458.47
2015-10-06,3648.51,1243.77,345.43,459.79
2015-10-07,3733.60,1244.43,340.89,471.14
2015-10-08,3785.64,1245.08,344.98,472.99
2015-10-09,3796.98,1245.73,334.85,475.23
2015-10-13,3758.80,1246.39,342.59,456.19
2015-10-14,3720.70,1247.04,344.89,449.91
2015-10-15,3750.21,1247.69,343.43,454.26
2015-10-16,3757.22,1248.35,344.27,454.98
2015-10-19,3770.99,1249.00,349.44,457.01
2015-10-20,3776.89,1249.66,346.22,453.44
2015-10-21,3772.25,1250.31,352.76,452.95
2015-10-22,3782.63,1250.97,352.53,460.14
2015-10-23,3803.15,1251.63,349.20,458.45
2015-10-26,3826.70,1252.28,345.56,454.72
2015-10-27,3825.70,1252.94,350.33,453.11
2015-10-28,3855.09,1253.60,347.49,450.20
2015-10-29,3806.20,1254.26,352.24,439.49
2015-10-30,3830.40,1254.92,345.62,441.80
2015-11-03,3859.88,1255.57,341.48,462.85
2015-11-04,3894.68,1256.23,337.55,459.55
2015-11-05,3938.57,1256.89,339.39,462.78
2015-11-06,3925.42,1257.55,340.88,451.92
2015-11-09,3901.11,1258.21,339.70,444.94
2015-11-10,3899.16,1258.87,340.18,445.06
2015-11-11,3926.34,1259.53,334.32,453.33
2015-11-12,3917.87,1260.20,340.31,451.58
2015-11-13,3900.82,1260.86,340.56,448.05
2015-11-16,3912.18,1261.52,343.36,451.22
2015-11-17,3925.66,1262.18,340.82,455.09
2015-11-18,3924.04,1262.84,339.64,456.90
2015-11-19,3927.47,1263.51,335.35,463.67
2015-11-20,3950.26,1264.17,331.48,463.67
2015-11-23,3875.97,1264.83,333.46,463.78
2015-11-24,3866.25,1265.50,332.12,465.07
2015-11-25,3832.22,1266.16,337.55,451.42
2015-11-26,3851.52,1266.83,336.82,454.10
2015-11-27,3830.75,1267.49,334.97,441.84
2015-11-30,3822.46,1268.16,344.88,434.60
2015-12-01,3817.99,1268.82,347.02,433.89
2015-12-02,3797.94,1269.49,345.23,432.61
2015-12-03,3810.15,1270.16,340.08,446.86
2015-12-04,3749.13,1270.82,336.54,436.91
2015-12-07,3759.20,1271.49,335.66,435.58
2015-12-08,3745.82,1272.16,339.64,428.08
2015-12-09,3800.57,1272.82,336.59,444.11
2015-12-10,3801.85,1273.49,337.53,439.51
2015-12-11,3791.17,1274.16,345.26,435.97
2015-12-14,3753.98,1274.83,349.51,431.01
2015-12-15,3779.37,1275.50,346.65,432.21
2015-12-16,3799.83,1276.17,352.50,433.59
2015-12-17,3840.98,1276.84,348.67,435.96
2015-12-18,3757.89,1277.51,349.86,422.94
2015-12-21,3731.72,1278.18,356.75,416.10
2015-12-22,3745.97,1278.85,356.20,418.70
2015-12-23,3785.03,1279.52,354.97,423.95
2015-12-24,3784.90,1280.19,354.00,423.95
2015-12-25,3784.90,1280.19,354.00,423.95
2015-12-28,3771.61,1280.87,350.97,421.54
2015-12-29,3776.09,1281.54,344.76,420.47
2015-12-30,3804.73,1282.21,349.74,417.54
2015-12-31,3799.72,1282.88,349.74,417.54
2016-01-01,3799.72,1282.88,349.74,417.54
2016-01-04,3727.55,1283.56,361.73,405.90
2016-01-05,3705.70,1284.23,359.28,408.58
2016-01-06,3678.94,1284.91,360.98,402.36
2016-01-07,3637.39,1285.58,362.52,391.97
2016-01-08,3619.07,1286.26,360.50,391.18
2016-01-11,3609.67,1286.93,359.63,384.80
2016-01-12,3583.23,1287.61,360.94,380.59
2016-01-13,3586.50,1288.28,357.04,375.11
2016-01-14,3574.92,1288.96,360.26,380.47
2016-01-15,3534.79,1289.63,361.86,371.50
2016-01-18,3522.09,1290.31,361.52,365.41
2016-01-19,3508.85,1290.99,360.98,366.57
2016-01-20,3470.34,1291.67,365.97,362.60
2016-01-21,3498.87,1292.34,372.22,363.29
2016-01-22,3557.05,1293.02,369.30,366.32
2016-01-25,3553.76,1293.70,367.24,366.32
2016-01-26,3552.91,1294.38,366.92,361.17
2016-01-27,3576.69,1295.06,362.27,369.64
2016-01-28,3600.84,1295.74,365.77,372.09
2016-01-29,3671.86,1296.42,362.10,389.18
2016-02-01,3690.57,1297.10,358.14,390.77
2016-02-02,3640.53,1297.78,357.54,371.76
2016-02-03,3631.95,1298.46,354.30,381.31
2016-02-04,3648.56,1299.14,346.20,393.19
2016-02-05,3706.26,1299.82,349.08,390.98
2016-02-10,3656.01,1300.50,353.00,388.90
2016-02-11,3584.85,1301.19,355.06,378.71
2016-02-12,3616.59,1301.87,357.29,383.43
2016-02-15,3638.79,1302.55,357.23,386.17
2016-02-16,3706.85,1303.23,360.17,394.40
2016-02-17,3712.68,1303.92,361.11,400.98
2016-02-18,3715.62,1304.60,359.08,399.51
2016-02-19,3730.37,1305.29,362.67,400.14
2016-02-22,3801.55,1305.97,354.84,416.43
2016-02-23,3789.30,1306.66,355.43,409.55
2016-02-24,3772.61,1307.34,357.37,405.36
2016-02-25,3817.18,1308.03,352.89,403.46
2016-02-26,3833.44,1308.71,354.48,400.63
2016-02-29,3827.18,1309.40,356.44,412.18
2016-03-01,3876.59,1310.09,357.48,424.98
2016-03-02,3902.67,1310.78,350.34,432.41
2016-03-03,3972.19,1311.46,344.86,454.57
2016-03-04,4035.24,1312.15,333.08,472.78
2016-03-07,4024.39,1312.84,337.79,474.34
2016-03-08,4048.75,1313.53,338.67,472.95
2016-03-09,4027.98,1314.22,331.72,468.74
2016-03-10,4040.09,1314.91,328.71,477.47
2016-03-11,4053.13,1315.60,324.86,478.12
2016-03-14,4008.80,1316.29,324.58,470.69
2016-03-15,3978.53,1316.98,332.43,453.96
2016-03-16,3999.91,1317.67,341.06,460.06
2016-03-17,4088.00,1318.36,326.42,490.40
2016-03-18,4119.57,1319.05,323.74,489.44
2016-03-21,4131.37,1319.74,324.49,492.88
2016-03-22,4125.46,1320.44,323.09,491.33
2016-03-23,4092.91,1321.13,327.19,478.62
2016-03-24,4111.42,1321.82,330.93,478.30
2016-03-28,4140.20,1322.51,326.09,489.67
2016-03-29,4168.33,1323.21,328.59,492.72
2016-03-30,4168.24,1323.90,323.48,493.62
2016-03-31,4121.27,1324.60,318.76,482.13
2016-04-01,4137.57,1325.29,320.64,487.01
2016-04-04,4105.90,1325.99,321.28,469.84
2016-04-05,4098.00,1326.68,327.64,472.48
2016-04-06,4061.73,1327.38,329.14,463.26
2016-04-07,4053.36,1328.08,330.69,467.28
2016-04-08,4218.72,1328.77,325.88,484.42
2016-04-11,4189.55,1329.47,316.02,483.19
2016-04-12,4263.58,1330.17,317.12,500.88
2016-04-13,4352.97,1330.86,317.32,511.93
2016-04-14,4355.59,1331.56,314.61,504.83
2016-04-15,4394.10,1332.26,315.95,512.69
2016-04-18,4376.23,1332.96,321.58,509.48
2016-04-19,4420.16,1333.66,318.30,517.34
2016-04-20,4408.58,1334.36,317.98,516.57
2016-04-21,4408.58,1334.36,317.98,516.57
2016-04-22,4404.50,1335.06,320.90,509.60
2016-04-25,4327.46,1335.76,317.71,499.53
2016-04-26,4408.12,1336.46,316.18,511.29
2016-04-27,4468.80,1337.16,316.12,524.73
2016-04-28,4430.07,1337.86,313.41,523.13
2016-04-29,4417.44,1338.56,309.07,519.26
2016-05-02,4424.43,1339.27,313.40,515.90
2016-05-03,4353.68,1339.97,318.41,503.37
2016-05-04,4356.50,1340.67,317.04,506.18
2016-05-05,4347.63,1341.38,316.13,497.70
2016-05-06,4364.84,1342.08,316.72,498.14
2016-05-09,4358.47,1342.78,316.95,491.14
2016-05-10,4463.08,1343.49,311.44,511.17
2016-05-11,4492.53,1344.19,310.30,508.23
2016-05-12,4521.97,1344.90,312.38,512.82
2016-05-13,4509.52,1345.60,313.85,498.98
2016-05-16,4461.87,1346.31,313.79,498.96
2016-05-17,4386.45,1347.02,313.81,489.68
2016-05-18,4359.06,1347.72,316.78,487.01
2016-05-19,4349.35,1348.43,322.46,482.87
2016-05-20,4379.89,1349.14,317.23,478.93
2016-05-23,4345.17,1349.84,319.39,475.15
2016-05-24,4380.57,1350.55,317.88,475.29
2016-05-25,4407.51,1351.26,320.68,476.61
2016-05-26,4407.51,1351.26,320.68,476.61
2016-05-27,4422.68,1351.97,323.94,472.46
2016-05-30,4410.47,1352.68,322.41,471.62
2016-05-31,4444.91,1353.39,322.00,466.88
2016-06-01,4451.24,1354.10,323.56,472.09
2016-06-02,4495.10,1354.81,322.09,480.51
2016-06-03,4553.35,1355.52,317.14,487.57
2016-06-06,4525.24,1356.23,314.36,485.75
2016-06-07,4551.80,1356.94,311.20,486.29
2016-06-08,4577.95,1357.65,303.61,497.29
2016-06-09,4534.54,1358.37,302.88,492.37
2016-06-10,4463.01,1359.08,306.86,476.04
2016-06-13,4464.51,1359.79,309.30,478.33
2016-06-14,4445.01,1360.51,312.04,468.58
2016-06-15,4444.99,1361.22,311.40,471.14
2016-06-16,4448.91,1361.93,312.62,475.93
2016-06-17,4465.31,1362.65,307.85,477.10
2016-06-20,4549.35,1363.36,303.05,484.77
2016-06-21,4540.53,1364.08,303.60,489.66
2016-06-22,4532.26,1364.79,303.48,483.11
2016-06-23,4620.95,1365.51,300.34,496.62
2016-06-24,4545.96,1366.23,302.48,482.61
2016-06-27,4474.10,1366.94,303.93,474.33
2016-06-28,4525.39,1367.66,297.96,481.66
2016-06-29,4564.59,1368.38,290.51,491.24
2016-06-30,4598.47,1369.10,287.49,496.30
2016-07-01,4631.35,1369.81,289.28,503.11
2016-07-04,4697.78,1370.53,290.91,506.34
2016-07-05,4683.72,1371.25,294.71,499.35
2016-07-06,4664.70,1371.97,297.73,499.91
2016-07-07,4698.14,1372.69,299.04,501.00
2016-07-08,4772.43,1373.41,295.28,511.85
2016-07-11,4829.19,1374.11,295.84,519.75
2016-07-12,4831.80,1374.85,293.33,522.60
2016-07-13,4804.68,1375.57,294.64,525.89
2016-07-14,4850.99,1376.30,289.40,534.39
2016-07-15,4872.44,1377.02,292.49,535.33
2016-07-18,4963.67,1377.74,292.29,544.06
2016-07-19,4977.10,1378.46,293.78,546.12
2016-07-20,4953.35,1379.19,291.20,544.96
2016-07-21,4941.81,1379.91,291.85,545.57
2016-07-22,4970.24,1380.63,294.26,549.05
2016-07-25,4946.29,1381.36,293.95,547.79
2016-07-26,4926.70,1382.08,293.69,546.93
2016-07-27,4976.25,1382.81,293.95,547.60
2016-07-28,4995.33,1383.53,293.24,545.82
2016-07-29,5025.64,1384.26,290.10,551.99
2016-08-01,4998.90,1384.98,292.54,546.67
2016-08-02,4952.11,1385.71,291.00,540.96
2016-08-03,5017.43,1386.44,293.18,549.76
2016-08-04,5041.00,1387.17,288.25,554.74
2016-08-05,5038.97,1387.89,285.35,555.39
2016-08-08,4977.39,1388.62,284.56,555.14
2016-08-09,4989.12,1389.35,282.16,555.66
2016-08-10,4952.55,1390.08,280.36,548.25
2016-08-11,5045.86,1390.81,280.91,561.54
2016-08-12,5025.85,1391.54,283.05,561.53
2016-08-15,5021.91,1392.27,283.67,569.69
2016-08-16,5002.05,1393.00,284.36,566.89
2016-08-17,5013.00,1393.73,288.83,571.40
2016-08-18,5026.27,1394.46,288.54,569.89
2016-08-19,5051.66,1395.19,289.00,569.24
2016-08-22,4981.32,1395.92,288.07,556.55
2016-08-23,5018.68,1396.66,287.09,558.85
2016-08-24,5013.86,1397.39,289.94,555.93
2016-08-25,4998.24,1398.12,289.47,555.98
2016-08-26,4985.49,1398.85,287.98,555.92
2016-08-29,5003.73,1399.59,292.10,564.53
2016-08-30,5025.21,1400.32,291.31,564.20
2016-08-31,5002.96,1401.06,290.22,557.71
2016-09-01,5048.39,1401.79,290.84,560.93
2016-09-02,5124.58,1402.53,290.47,574.22
2016-09-05,5143.58,1403.25,293.07,573.74
2016-09-06,5181.65,1404.00,290.66,579.17
2016-09-07,5181.65,1404.00,290.66,579.17
2016-09-08,5183.32,1404.74,286.02,580.15
2016-09-09,5077.64,1405.47,292.32,558.65
2016-09-12,5080.98,1406.21,294.26,564.30
2016-09-13,5025.48,1406.95,295.32,547.29
2016-09-14,5018.51,1407.69,297.91,549.60
2016-09-15,5053.88,1408.43,298.49,557.78
2016-09-16,5004.34,1409.16,295.60,549.79
2016-09-19,4997.17,1409.90,292.31,552.40
2016-09-20,4962.01,1410.64,291.45,556.12
2016-09-21,4982.03,1411.38,290.26,562.44
2016-09-22,5024.42,1412.12,286.74,568.23
2016-09-23,5057.41,1412.86,288.78,565.37
2016-09-26,5005.97,1413.61,290.19,559.17
2016-09-27,5024.18,1414.35,289.82,562.34
2016-09-28,5084.77,1415.09,290.87,571.71
2016-09-29,5075.45,1415.83,288.71,562.03
2016-09-30,5086.51,1416.57,290.75,562.19
2016-10-03,5107.87,1417.32,289.64,572.73
2016-10-04,5128.91,1418.06,288.43,571.56
2016-10-05,5166.46,1418.80,289.83,580.37
2016-10-06,5199.64,1419.55,289.39,584.13
2016-10-07,5184.38,1420.29,287.81,588.60
2016-10-10,5207.90,1421.04,287.73,593.99
2016-10-11,5219.07,1421.77,287.83,587.77
2016-10-13,5215.06,1422.53,287.39,588.69
2016-10-14,5245.29,1423.28,285.39,594.94
2016-10-17,5273.38,1424.02,286.28,603.89
2016-10-18,5328.06,1424.77,285.48,614.35
2016-10-19,5316.89,1425.52,284.82,611.68
2016-10-20,5325.40,1426.25,283.07,614.88
2016-10-21,5331.17,1426.99,282.96,617.49
2016-10-24,5304.83,1427.73,280.44,617.02
2016-10-25,5267.61,1428.46,279.38,615.16
2016-10-26,5264.17,1429.20,279.61,614.77
2016-10-27,5285.02,1429.94,281.50,618.85
2016-10-28,5316.45,1430.67,284.95,619.41
2016-10-31,5319.75,1431.41,284.92,625.35
2016-11-01,5246.23,1432.15,287.08,609.96
2016-11-03,5145.94,1432.89,289.39,594.78
2016-11-04,5133.54,1433.63,290.63,593.32
2016-11-07,5240.88,1434.37,286.82,616.94
2016-11-08,5231.54,1435.11,286.82,617.96
2016-11-09,5169.81,1435.85,288.92,609.30
2016-11-10,5058.60,1436.59,296.50,589.48
2016-11-11,4993.75,1437.33,307.90,570.05
2016-11-14,4934.82,1438.07,308.52,574.62
2016-11-16,5011.69,1438.81,306.16,585.23
2016-11-17,5026.45,1439.56,304.99,575.71
2016-11-18,4999.35,1440.30,303.78,577.55
2016-11-21,5058.20,1441.04,300.20,588.23
2016-11-22,5096.44,1441.79,299.83,596.74
2016-11-23,5104.06,1442.53,303.87,597.04
2016-11-24,5095.95,1443.27,304.41,591.36
2016-11-25,5088.83,1444.02,307.02,592.94
2016-11-28,5130.00,1444.76,304.49,605.42
2016-11-29,5089.59,1445.51,305.06,587.42
2016-11-30,5139.28,1446.25,304.23,596.28
2016-12-01,5041.11,1446.99,307.77,573.17
2016-12-02,5017.41,1447.72,310.34,580.97
2016-12-05,5008.58,1448.46,309.88,576.30
2016-12-06,5040.81,1449.19,307.69,588.40
